Policy,pvfp_mgr_central,pv_liab_mgr_central,pvfp_mgr_lup,pv_liab_mgr_lup,pvfp_mgr_ldw,pv_liab_mgr_ldw,pvfp_mgr_mort,pv_liab_mgr_mort,pvfp_mgr_long,pv_liab_mgr_long,pvfp_mgr_cat,pv_liab_mgr_cat,pvfp_mgr_lmass,pv_liab_mgr_lmass,pvfp_central,pv_liab_central,pvfp_lup,pv_liab_lup,pvfp_ldw,pv_liab_ldw,pvfp_mort,pv_liab_mort,pvfp_long,pv_liab_long,pvfp_cat,pv_liab_cat,pvfp_lmass,pv_liab_lmass,Fund_Name,choc_mort,choc_long,choc_lup,choc_ldw,choc_lmass,choc_cat,choc_mort_mgr,choc_long_mgr,choc_lup_mgr,choc_ldw_mgr,choc_lmass_mgr,choc_cat_mgr
LCVI0961312,2387.518684247838,-35338.94097701829,2492.317813486527,-34884.9358266467,2272.095927821329,-35818.42730829125,2352.990512287221,-35355.59510047658,2433.672312985191,-35316.68016794362,2387.466696781788,-35338.9663451308,3297.511855227744,-32515.45399081596,2387.518684247838,-35338.94097701829,2492.317813486527,-34884.9358266467,2272.095927821329,-35818.42730829125,2352.990512287221,-35355.59510047658,2433.672312985191,-35316.68016794362,2387.466696781788,-35338.9663451308,3297.511855227744,-32515.45399081596,LXCLA,16.654123458290996,0.0,0.0,479.4863312729576,0.0,0.02536811251047766,16.654123458290996,0.0,0.0,479.4863312729576,0.0,0.02536811251047766
LCVI0961317,828.7165627860995,-19085.49771152166,843.635375750199,-19018.12934108069,813.2878239285078,-19154.05830689391,823.8318602364443,-19086.23670953354,835.2371080452574,-19084.51124904468,828.6982889760397,-19085.5004088057,1087.515082843532,-18325.70273175254,828.7165627860995,-19085.49771152166,843.635375750199,-19018.12934108069,813.2878239285078,-19154.05830689391,823.8318602364443,-19086.23670953354,835.2371080452574,-19084.51124904468,828.6982889760397,-19085.5004088057,1087.515082843532,-18325.70273175254,LXCLAWOPB,0.7389980118787207,0.0,0.0,68.56059537224792,0.0,0.0026972840387315955,0.7389980118787207,0.0,0.0,68.56059537224792,0.0,0.0026972840387315955
LCVI0961334,5977.463856903471,-2827.437578637357,5806.525055957617,-2803.680681249528,6155.044648389014,-2851.368370486292,5933.087133813705,-2859.244851934947,6036.858195043334,-2784.847239926307,5977.416907190828,-2827.465077280351,5003.85350061851,-3313.400175155911,5977.463856903471,-2827.437578637357,5806.525055957617,-2803.680681249528,6155.044648389014,-2851.368370486292,5933.087133813705,-2859.244851934947,6036.858195043334,-2784.847239926307,5977.416907190828,-2827.465077280351,5003.85350061851,-3313.400175155911,LXCLA,31.807273297589745,0.0,0.0,23.93079184893486,485.9625965185537,0.027498642994032707,31.807273297589745,0.0,0.0,23.93079184893486,485.9625965185537,0.027498642994032707
LCVI0961354,1789.332599985381,-26514.14709648655,1838.603441417777,-26276.08288541375,1736.351979361244,-26761.73225400157,1776.483151511176,-26518.94401730946,1806.490264215608,-26507.7421133637,1789.3058418292,-26514.15726051488,2480.728310881053,-24648.4664434287,1789.332599985381,-26514.14709648655,1838.603441417777,-26276.08288541375,1736.351979361244,-26761.73225400157,1776.483151511176,-26518.94401730946,1806.490264215608,-26507.7421133637,1789.3058418292,-26514.15726051488,2480.728310881053,-24648.4664434287,LXCLA,4.79692082290785,0.0,0.0,247.5851575150191,0.0,0.010164028328290442,4.79692082290785,0.0,0.0,247.5851575150191,0.0,0.010164028328290442
LCVI0961362,-1010.301705876386,-44526.49999194682,-797.3934382868438,-44047.73688495025,-1234.603858898622,-45025.5977693454,-951.5558351536974,-44457.98400714625,-1088.838326228323,-44618.08183093364,-1010.262292319131,-44526.44106912643,1112.667868501075,-40409.76436890991,-1010.301705876386,-44526.49999194682,-797.3934382868438,-44047.73688495025,-1234.603858898622,-45025.5977693454,-951.5558351536974,-44457.98400714625,-1088.838326228323,-44618.08183093364,-1010.262292319131,-44526.44106912643,1112.667868501075,-40409.76436890991,LXCLA,0.0,91.58183898682182,0.0,499.09777739857964,0.0,0.0,0.0,91.58183898682182,0.0,499.09777739857964,0.0,0.0
LCVI0961364,3843.002807709033,-44926.1740822129,3918.528384167183,-44600.09053835735,3762.526796467431,-45264.40550622331,3796.705447365815,-44958.09123311371,3904.847591085575,-44883.53940056419,3842.893268186209,-44926.25006583391,4390.622211593471,-41990.19845697607,3843.002807709033,-44926.1740822129,3918.528384167183,-44600.09053835735,3762.526796467431,-45264.40550622331,3796.705447365815,-44958.09123311371,3904.847591085575,-44883.53940056419,3842.893268186209,-44926.25006583391,4390.622211593471,-41990.19845697607,LXCLA,31.917150900808338,0.0,0.0,338.2314240104097,0.0,0.0759836210127105,31.917150900808338,0.0,0.0,338.2314240104097,0.0,0.0759836210127105
LCVI0961365,2121.46421618954,-38653.14486561155,2211.05814782588,-38309.73468093789,2025.734293279765,-39011.1225358337,2090.906565142071,-38669.35817614481,2162.29428584269,-38631.48193619139,2121.403289406519,-38653.17756153872,3019.619605468511,-35879.53814651402,2121.46421618954,-38653.14486561155,2211.05814782588,-38309.73468093789,2025.734293279765,-39011.1225358337,2090.906565142071,-38669.35817614481,2162.29428584269,-38631.48193619139,2121.403289406519,-38653.17756153872,3019.619605468511,-35879.53814651402,LXCLA,16.213310533254116,0.0,0.0,357.97767022214975,0.0,0.032695927169697825,16.213310533254116,0.0,0.0,357.97767022214975,0.0,0.032695927169697825
LCVI0961366,255.2538621908398,-8715.364886549163,256.1331304983466,-8711.365790230846,254.3734581549103,-8719.357331690368,255.0527233921614,-8715.349810679149,255.5220010828496,-8715.384982466878,255.2518365537751,-8715.364736291263,360.5107973948114,-8522.838538744252,255.2538621908398,-8715.364886549163,256.1331304983466,-8711.365790230846,254.3734581549103,-8719.357331690368,255.0527233921614,-8715.349810679149,255.5220010828496,-8715.384982466878,255.2518365537751,-8715.364736291263,360.5107973948114,-8522.838538744252,LXCLAWOPB,0.0,0.020095917714570533,0.0,3.992445141204371,0.0,0.0,0.0,0.020095917714570533,0.0,3.992445141204371,0.0,0.0
LCVI0961372,920.8667761462102,-35849.84230508206,1098.376316968973,-35326.87865241531,728.2221800313428,-36402.73507753429,959.0393780707072,-35779.60557692375,869.3125602090222,-35944.34932757817,920.847494103471,-35849.81614763483,2365.459722480025,-32548.32341966502,920.8667761462102,-35849.84230508206,1098.376316968973,-35326.87865241531,728.2221800313428,-36402.73507753429,959.0393780707072,-35779.60557692375,869.3125602090222,-35944.34932757817,920.847494103471,-35849.81614763483,2365.459722480025,-32548.32341966502,LXCLA,0.0,94.5070224961164,0.0,552.8927724522364,0.0,0.0,0.0,94.5070224961164,0.0,552.8927724522364,0.0,0.0
LCVI0961385,2008.844602035286,-48638.56628293655,2161.975550591182,-48122.80107794804,1844.062932325738,-49180.29797573075,1963.032893302685,-48663.34878163648,2070.088046243184,-48605.43680463594,2008.766682030082,-48638.6089154173,3252.480802854446,-44886.79702838939,2008.844602035286,-48638.56628293655,2161.975550591182,-48122.80107794804,1844.062932325738,-49180.29797573075,1963.032893302685,-48663.34878163648,2070.088046243184,-48605.43680463594,2008.766682030082,-48638.6089154173,3252.480802854446,-44886.79702838939,LXCLA,24.782498699933058,0.0,0.0,541.7316927942011,0.0,0.042632480755855795,24.782498699933058,0.0,0.0,541.7316927942011,0.0,0.042632480755855795
LCVI0961419,2804.06075427401,-2993.38026626082,2732.055143423243,-2918.233763241737,2878.179161964857,-3070.830883823997,2800.371334624794,-2989.776998547071,2808.98914676526,-2998.193585835416,2804.055397024717,-2993.375042611319,2811.541794362099,-2977.482140546072,2804.06075427401,-2993.38026626082,2732.055143423243,-2918.233763241737,2878.179161964857,-3070.830883823997,2800.371334624794,-2989.776998547071,2808.98914676526,-2998.193585835416,2804.055397024717,-2993.375042611319,2811.541794362099,-2977.482140546072,LXCLAWOPB,0.0,4.81331957459588,0.0,77.45061756317682,0.0,0.0,0.0,4.81331957459588,0.0,77.45061756317682,0.0,0.0
LCVI0961422,1170.753433464733,-53011.27037563783,1266.895666891347,-52746.69405798293,1071.033771950923,-53283.12815353821,1154.038194117492,-53020.75224010638,1193.064152718986,-52998.61457958075,1170.704054214648,-53011.29838834253,2488.720144932065,-49746.23128653209,1170.753433464733,-53011.27037563783,1266.895666891347,-52746.69405798293,1071.033771950923,-53283.12815353821,1154.038194117492,-53020.75224010638,1193.064152718986,-52998.61457958075,1170.704054214648,-53011.29838834253,2488.720144932065,-49746.23128653209,LXCLA,9.481864468551066,0.0,0.0,271.85777790037537,0.0,0.02801270470081363,9.481864468551066,0.0,0.0,271.85777790037537,0.0,0.02801270470081363
LCVI0961425,59.34512161821658,-33461.74580886968,671.3731618292704,-31923.8506796043,-664.500540003306,-35190.32127913347,137.2758091834912,-33349.47297668243,-45.38216548990385,-33612.43693463763,59.34642087166139,-33461.72414342647,2715.229753698145,-28632.30426280774,59.34512161821658,-33461.74580886968,671.3731618292704,-31923.8506796043,-664.500540003306,-35190.32127913347,137.2758091834912,-33349.47297668243,-45.38216548990385,-33612.43693463763,59.34642087166139,-33461.72414342647,2715.229753698145,-28632.30426280774,LXCLA,0.0,150.69112576795305,0.0,1728.5754702637932,0.0,0.0,0.0,150.69112576795305,0.0,1728.5754702637932,0.0,0.0
LCVI0961436,931.6145214493264,-69800.9438226888,1068.351004213344,-69456.66469156531,789.9986828431065,-70154.78432249447,900.2256558858426,-69819.87724108477,973.531294470722,-69775.66048816688,931.5236538269584,-69800.99870773034,2712.244444439902,-65445.46627977504,931.6145214493264,-69800.9438226888,1068.351004213344,-69456.66469156531,789.9986828431065,-70154.78432249447,900.2256558858426,-69819.87724108477,973.531294470722,-69775.66048816688,931.5236538269584,-69800.99870773034,2712.244444439902,-65445.46627977504,LXCLA,18.933418395972694,0.0,0.0,353.8404998056649,0.0,0.054885041536181234,18.933418395972694,0.0,0.0,353.8404998056649,0.0,0.054885041536181234
LCVI0961445,8132.76613103001,-3678.160425706649,7752.747156187486,-3641.347551984972,8539.392583602246,-3711.519657240263,8064.512364235547,-3721.268417769495,8224.315367896712,-3620.279626738482,8132.72803356616,-3678.17746321465,6888.706366270057,-4415.710363385112,8132.76613103001,-3678.160425706649,7752.747156187486,-3641.347551984972,8539.392583602246,-3711.519657240263,8064.512364235547,-3721.268417769495,8224.315367896712,-3620.279626738482,8132.72803356616,-3678.17746321465,6888.706366270057,-4415.710363385112,LXCLA,43.107992062845824,0.0,0.0,33.35923153361364,737.5499376784628,0.017037508000612434,43.107992062845824,0.0,0.0,33.35923153361364,737.5499376784628,0.017037508000612434
LCVI0961446,338.3644509994051,-841.5821297057516,337.4205468229971,-840.4816794004234,339.3065127857998,-842.6806455229855,337.8331797096482,-841.8604966143502,339.0728051175944,-841.2108941816388,338.359771271277,-841.584313649238,341.1400378693907,-833.9124905249067,338.3644509994051,-841.5821297057516,337.4205468229971,-840.4816794004234,339.3065127857998,-842.6806455229855,337.8331797096482,-841.8604966143502,339.0728051175944,-841.2108941816388,338.359771271277,-841.584313649238,341.1400378693907,-833.9124905249067,LXCLAWOPB,0.2783669085985139,0.0,0.0,1.0985158172338743,0.0,0.0021839434863295537,0.2783669085985139,0.0,0.0,1.0985158172338743,0.0,0.0021839434863295537
LCVI0961447,1069.827534763196,-43785.22350743047,1123.564017294382,-43633.99394066341,1014.512440040451,-43939.52849211648,1059.142193960011,-43791.35664493318,1084.086267755615,-43777.03935367684,1069.787957595076,-43785.2460595411,2119.673600761004,-41378.667617996,1069.827534763196,-43785.22350743047,1123.564017294382,-43633.99394066341,1014.512440040451,-43939.52849211648,1059.142193960011,-43791.35664493318,1084.086267755615,-43777.03935367684,1069.787957595076,-43785.2460595411,2119.673600761004,-41378.667617996,LXCLA,6.133137502707541,0.0,0.0,154.30498468600854,0.0,0.022552110633114353,6.133137502707541,0.0,0.0,154.30498468600854,0.0,0.022552110633114353
LCVI0961454,5758.341726864234,-61136.40011554196,5892.802074022154,-60557.11616109981,5612.884779624329,-61742.92979941642,5677.193385766361,-61195.05165042057,5866.769417827727,-61058.03327475949,5758.182764455065,-61136.51595771741,6270.933710084801,-56756.16483800531,5758.341726864234,-61136.40011554196,5892.802074022154,-60557.11616109981,5612.884779624329,-61742.92979941642,5677.193385766361,-61195.05165042057,5866.769417827727,-61058.03327475949,5758.182764455065,-61136.51595771741,6270.933710084801,-56756.16483800531,LXCLA,58.65153487861244,0.0,0.0,606.5296838744616,0.0,0.1158421754516894,58.65153487861244,0.0,0.0,606.5296838744616,0.0,0.1158421754516894
LCVI0961476,-261.1480490498602,-66134.90696356336,-244.7408086365749,-66106.06031314387,-277.5626514002665,-66163.72491283141,-263.256623349359,-66136.0528656752,-258.3371855952882,-66133.37936465463,-261.1684563862582,-66134.91798577302,594.6074768343221,-64551.47941427885,-261.1480490498602,-66134.90696356336,-244.7408086365749,-66106.06031314387,-277.5626514002665,-66163.72491283141,-263.256623349359,-66136.0528656752,-258.3371855952882,-66133.37936465463,-261.1684563862582,-66134.91798577302,594.6074768343221,-64551.47941427885,LXCLA,1.145902111835312,0.0,0.0,28.817949268050143,0.0,0.011022209655493498,1.145902111835312,0.0,0.0,28.817949268050143,0.0,0.011022209655493498
LCVI0961481,295.4022850354135,-18017.0079728098,302.2606504055656,-17995.12749482323,288.4766985479446,-18038.99957551106,294.2290042191596,-18016.82639552927,296.967196538499,-18017.25012727416,295.3945999550803,-18017.00667284312,643.0311956413915,-17394.79152296407,295.4022850354135,-18017.0079728098,302.2606504055656,-17995.12749482323,288.4766985479446,-18038.99957551106,294.2290042191596,-18016.82639552927,296.967196538499,-18017.25012727416,295.3945999550803,-18017.00667284312,643.0311956413915,-17394.79152296407,LXCLA,0.0,0.24215446436210186,0.0,21.99160270126231,0.0,0.0,0.0,0.24215446436210186,0.0,21.99160270126231,0.0,0.0
LCVI0961493,2118.629753737787,-1946.366677668436,2099.53634046261,-1923.286799410076,2137.777550330945,-1969.926042470956,2109.777881575126,-1951.186155282653,2130.448511804055,-1939.931956188131,2118.598191307457,-1946.383940844659,1924.514485831666,-1945.532064916666,2118.629753737787,-1946.366677668436,2099.53634046261,-1923.286799410076,2137.777550330945,-1969.926042470956,2109.777881575126,-1951.186155282653,2130.448511804055,-1939.931956188131,2118.598191307457,-1946.383940844659,1924.514485831666,-1945.532064916666,LXCLA,4.819477614217021,0.0,0.0,23.559364802519895,0.0,0.017263176222968468,4.819477614217021,0.0,0.0,23.559364802519895,0.0,0.017263176222968468
LCVI0961510,-34.39903480516318,-36589.63358230195,-26.19376924978064,-36573.67380613875,-42.6074487278604,-36605.57549933471,-34.9744759129992,-36589.85230770175,-33.6318656014555,-36589.34197453144,-34.40463745903116,-36589.6356816369,438.0529249798697,-35724.97815243225,-34.39903480516318,-36589.63358230195,-26.19376924978064,-36573.67380613875,-42.6074487278604,-36605.57549933471,-34.9744759129992,-36589.85230770175,-33.6318656014555,-36589.34197453144,-34.40463745903116,-36589.6356816369,438.0529249798697,-35724.97815243225,LXCLA,0.2187253998054075,0.0,0.0,15.941917032760102,0.0,0.002099334953527432,0.2187253998054075,0.0,0.0,15.941917032760102,0.0,0.002099334953527432
LCVI0961521,5159.215371921293,-66422.28937345359,5405.760523077337,-65515.441445053,4887.725882817465,-67385.72015081365,5080.246503758641,-66477.68809576557,5264.719249394286,-66348.27594927883,5159.097860947646,-66422.3721064535,6153.872048091477,-60837.81603757155,5159.215371921293,-66422.28937345359,5405.760523077337,-65515.441445053,4887.725882817465,-67385.72015081365,5080.246503758641,-66477.68809576557,5264.719249394286,-66348.27594927883,5159.097860947646,-66422.3721064535,6153.872048091477,-60837.81603757155,LXCLA,55.3987223119766,0.0,0.0,963.4307773600594,0.0,0.08273299991560634,55.3987223119766,0.0,0.0,963.4307773600594,0.0,0.08273299991560634
LCVI0961522,2977.878666648402,-28837.58750358906,3040.685446235704,-28420.58333858933,2906.023048365999,-29279.0513302946,2947.716776410221,-28854.90216383055,3018.167308996586,-28814.45984716023,2977.833340220473,-28837.61370759474,3471.207375855964,-26507.92853038306,2977.878666648402,-28837.58750358906,3040.685446235704,-28420.58333858933,2906.023048365999,-29279.0513302946,2947.716776410221,-28854.90216383055,3018.167308996586,-28814.45984716023,2977.833340220473,-28837.61370759474,3471.207375855964,-26507.92853038306,LXCLA,17.314660241489037,0.0,0.0,441.46382670553794,0.0,0.026204005680483533,17.314660241489037,0.0,0.0,441.46382670553794,0.0,0.026204005680483533
LCVI0961540,977.8831909044466,-56829.7316308059,1084.233741892928,-56578.30323018893,868.3184579599765,-57086.87851949635,1032.34882409763,-56767.0878992349,905.0810458306288,-56913.45027015012,977.9378220862044,-56829.6483843282,2554.776235985535,-53115.39532151812,977.8831909044466,-56829.7316308059,1084.233741892928,-56578.30323018893,868.3184579599765,-57086.87851949635,1032.34882409763,-56767.0878992349,905.0810458306288,-56913.45027015012,977.9378220862044,-56829.6483843282,2554.776235985535,-53115.39532151812,LXCLA,0.0,83.71863934421708,0.0,257.14688869044767,0.0,0.0,0.0,83.71863934421708,0.0,257.14688869044767,0.0,0.0
LCVI0961558,71.40415851067385,-1133.381009753667,71.40268972150214,-1133.300969663842,71.40572886971333,-1133.460510114427,71.40069776560456,-1133.377843880791,71.408770535549,-1133.385228811788,71.40412391055091,-1133.380978101642,77.61839899753379,-1125.149819107213,71.40415851067385,-1133.381009753667,71.40268972150214,-1133.300969663842,71.40572886971333,-1133.460510114427,71.40069776560456,-1133.377843880791,71.408770535549,-1133.385228811788,71.40412391055091,-1133.380978101642,77.61839899753379,-1125.149819107213,LXCLAWOPB,0.0,0.004219058120952468,0.0,0.07950036075999378,0.0,0.0,0.0,0.004219058120952468,0.0,0.07950036075999378,0.0,0.0
LCVI0961565,73.09602605787268,-42400.10839458081,84.3892115344529,-42378.65542004538,61.78686454475383,-42421.55436142979,71.23486130900733,-42401.13928438385,75.57719319925559,-42398.73405858158,73.07846568363766,-42400.11804670015,610.8384745233798,-41355.83424206624,73.09602605787268,-42400.10839458081,84.3892115344529,-42378.65542004538,61.78686454475383,-42421.55436142979,71.23486130900733,-42401.13928438385,75.57719319925559,-42398.73405858158,73.07846568363766,-42400.11804670015,610.8384745233798,-41355.83424206624,LXCLA,1.0308898030343698,0.0,0.0,21.44596684897988,0.0,0.009652119333622977,1.0308898030343698,0.0,0.0,21.44596684897988,0.0,0.009652119333622977
