Policy,pvfp_central,pv_liab_central,pvfp_mgr_central,pv_liab_mgr_central,pvfp_mort,pv_liab_mort,pvfp_mgr_mort,pv_liab_mgr_mort,pvfp_long,pv_liab_long,pvfp_mgr_long,pv_liab_mgr_long,pvfp_lup,pv_liab_lup,pvfp_mgr_lup,pv_liab_mgr_lup,pvfp_ldw,pv_liab_ldw,pvfp_mgr_ldw,pv_liab_mgr_ldw,pvfp_lmass,pv_liab_lmass,pvfp_mgr_lmass,pv_liab_mgr_lmass,pvfp_cat,pv_liab_cat,pvfp_mgr_cat,pv_liab_mgr_cat
1202976,4135.7642286643,-277449.44355472,3239.5974822024,-250818.73250542,3862.1297115456,-276607.91655205,3050.7143936631,-251526.23610556,4590.3240080356,-278775.60441808,3546.6211566482,-249591.536162,3436.566073562,-273039.72163286,2833.8699690825,-252983.37172562,4626.029423712,-284233.16534641,3271.0235896247,-248114.26793862,2806.8478118827,-271117.79658359,2200.8517859112,-253109.8699021,4129.7499985572,-277422.26281193,3234.929825837,-250831.56687852
1202977,24673.122674813,-463072.46646635,19647.994424385,-397798.21619779,23936.514812816,-462824.32784091,19197.672970301,-399643.26330934,25823.664474778,-463440.3172304,20330.097798634,-394928.61709037,18046.717601139,-457018.87177009,15117.062486558,-413392.90692733,32407.909961229,-475750.29025906,23542.111465417,-374037.41401622,16488.447590629,-456067.8933625,13123.262851635,-412355.59391337,24637.028057162,-463043.54107778,19619.43899207,-397867.22157753
1202978,-117.50543493398,-300959.80108069,-1437.4529765736,-268494.63477089,-310.41107355769,-300348.83439472,-1525.8354010417,-269487.35973333,211.10418869509,-301887.32695244,-1285.5481884976,-266844.24317966,413.46022788282,-294466.39547022,-401.4683025706,-271716.748642,-2933.3322203319,-312872.36438379,-5122.8212063756,-264970.01057374,-53.485719964163,-292987.59770598,-941.72101718622,-271140.73960227,-117.61033704704,-300926.09876956,-1435.5765851816,-268509.6639594
1202979,-551.07913929045,-300098.39788345,-1658.5774452959,-270590.07684298,-705.13061412637,-299515.61282402,-1729.0882790261,-271405.22133906,-284.66043564379,-300986.52762011,-1533.5097784559,-269203.13870191,115.72101310727,-294062.47052636,-590.40356612715,-272880.76267797,-3243.8835664636,-310766.8503602,-5014.6497261671,-268489.36617669,-346.15016218557,-292408.81883557,-1091.4215127316,-272551.71733489,-550.53327298177,-300065.9899566,-1656.3692401852,-270601.96047556
1202981,88110.788473163,-2042225.3580836,78397.798119679,-1814489.525917,85139.06930623,-2040384.7689288,76172.982395363,-1823630.7624108,92749.788507943,-2045078.2594642,81779.404990422,-1799807.0840827,64740.470949523,-2026222.3375496,58862.20976906,-1869593.9004759,123381.27344417,-2067856.5330682,106915.23391777,-1724549.9736306,59156.849574817,-2019610.3289173,52620.664914914,-1866359.5381159,87983.830157038,-2042133.2992668,78285.417646138,-1814739.2667923
1202997,11325.888994318,-345617.595272,8569.9454172182,-291376.91039048,11051.679115707,-345366.89486104,8421.4145128891,-292451.84679263,11747.144669396,-345996.4200257,8791.4457946413,-289750.55212684,7988.4576620684,-339311.65691557,6476.8783890779,-304816.8744757,15145.452020485,-358095.26539031,9939.9601287414,-268602.7172418,7623.9488175923,-338591.26296584,5769.3854466183,-302090.95569043,11309.256891353,-345587.92155998,8557.4475921362,-291428.6048406
1203007,1755.5332888535,-147076.36802267,225.39094881613,-121475.35503942,1631.1619662726,-146817.98987713,175.0796615543,-121879.3073739,1952.5570236496,-147467.10024749,303.18470158954,-120853.18356539,1460.2206145241,-141608.71192683,581.01610859694,-124590.02958187,575.93814610484,-157741.60569135,-2171.4173507509,-117538.34968833,1195.380433201,-141228.38793044,165.69827287299,-124000.64011547,1752.778315187,-147050.91539966,224.93150546697,-121488.30923644
1203019,60682.43673591,-896906.65092616,47059.20166885,-718544.96791402,60682.43673591,-896906.65092616,47059.20166885,-718544.96791402,60682.43673591,-896906.65092616,47059.20166885,-718544.96791402,39187.209708861,-885807.63894283,32505.823916722,-780520.82017582,98857.926392745,-920306.44952528,69744.176864453,-598111.77974289,40788.322949443,-885113.21266856,31620.808433006,-765087.8802023,60682.43673591,-896906.65092616,47059.20166885,-718544.96791402
1203021,60682.43673591,-896906.65092616,47059.20166885,-718544.96791402,60682.43673591,-896906.65092616,47059.20166885,-718544.96791402,60682.43673591,-896906.65092616,47059.20166885,-718544.96791402,39187.209708861,-885807.63894283,32505.823916722,-780520.82017582,98857.926392745,-920306.44952528,69744.176864453,-598111.77974289,40788.322949443,-885113.21266856,31620.808433006,-765087.8802023,60682.43673591,-896906.65092616,47059.20166885,-718544.96791402
1203023,60682.43673591,-896906.65092616,47059.20166885,-718544.96791402,60682.43673591,-896906.65092616,47059.20166885,-718544.96791402,60682.43673591,-896906.65092616,47059.20166885,-718544.96791402,39187.209708861,-885807.63894283,32505.823916722,-780520.82017582,98857.926392745,-920306.44952528,69744.176864453,-598111.77974289,40788.322949443,-885113.21266856,31620.808433006,-765087.8802023,60682.43673591,-896906.65092616,47059.20166885,-718544.96791402
1203033,-85.968386222389,-120455.70219387,-407.49217374423,-111581.72683385,-121.65671013032,-120094.75828851,-416.6167272684,-111694.95071651,-25.033800348818,-121004.19452411,-388.87704546044,-111407.31855753,108.157818478,-118702.01860222,-122.34100866774,-111720.18155433,-607.0826330698,-123080.510099,-1060.2396447472,-111653.35752473,-52.460265558952,-117676.18243236,-268.82399818023,-111704.59803768,-85.935160982132,-120444.06308272,-406.97546291599,-111583.43180286
1203070,-3736.1713388947,-69757.7888823,-3972.3532912334,-62577.482953434,-3715.3824965257,-69679.003249522,-3948.3248785159,-62566.864523805,-3764.312689401,-69864.920123322,-4004.9166447256,-62591.830333528,-2549.0431817098,-67092.361652482,-2710.1629605926,-61693.539381714,-6072.1257145151,-74197.871996183,-6421.5620965782,-64491.50011439,-2497.0579081394,-66371.341329124,-2655.2222100293,-61562.895707648,-3730.9347046854,-69743.343254228,-3966.7622898131,-62573.810650596
1203075,-14519.316181795,-17633.947991776,-14549.10468499,-17148.439883393,-14451.780337306,-17561.747073198,-14480.2248981,-17087.642932221,-14613.312380492,-17734.933133823,-14645.175736439,-17232.490662593,-9588.437805957,-12614.982923745,-9604.4052047993,-12309.680414356,-26932.234795565,-30199.013047602,-26990.066604503,-29385.657286508,-9701.4164303778,-12719.384444099,-9721.3649394219,-12394.253542843,-14498.609764745,-17612.827787677,-14528.353581658,-17128.047998952
1203076,-14423.413895768,-21126.557362899,-14490.993592835,-20046.249049162,-14374.851609226,-21069.421644833,-14439.837563234,-20009.925005665,-14490.502027554,-21206.484767136,-14562.072473876,-20095.351273591,-9476.9259766342,-15983.66729728,-9512.8963761852,-15309.33475011,-27128.619604912,-34173.470736205,-27260.673791428,-32349.553159099,-9637.3262989689,-16128.047231376,-9682.5824902346,-15404.59563579,-14402.841712698,-21105.074630577,-14470.32003453,-20026.386870254
1203081,258974.7141304,-5112224.7346164,218584.55021524,-4273438.0930121,252723.97680915,-5103035.3017824,214596.10400728,-4291079.9781066,268635.13468087,-5126412.9351943,224551.01213771,-4245925.7461474,185836.00311613,-5002475.2779117,161803.67774264,-4430688.3198353,374580.97895781,-5287923.9191534,304864.96238999,-4009873.9727996,173043.89877399,-4981170.2840111,145995.76060932,-4419458.8480178,258599.25863899,-5111657.76688,218269.69451141,-4274129.6072273
1203089,9126.1631809158,-375168.56103461,8249.6037164283,-341294.69936561,9126.1631809158,-375168.56103461,8249.6037164283,-341294.69936561,9126.1631809158,-375168.56103461,8249.6037164283,-341294.69936561,7147.5749259882,-370788.06783685,6554.3848323251,-345533.4333794,11592.061805796,-381810.10287818,10285.486671311,-335636.17850305,6094.1848631256,-368824.12087076,5507.1780474363,-346139.76404274,9126.1631809158,-375168.56103461,8249.6037164283,-341294.69936561
1203090,7356293.7920458,-219882026.43677,6837973.1185124,-199851984.54369,7356293.7920458,-219882026.43677,6837973.1185124,-199851984.54369,7356293.7920458,-219882026.43677,6837973.1185124,-199851984.54369,5616328.7686069,-217861786.34562,5265567.9801639,-202928402.27739,9848955.1315812,-222774709.58215,9076360.7655796,-195471485.38412,4913011.2100907,-216780914.44012,4565906.6719466,-203367367.97108,7356293.7920458,-219882026.43677,6837973.1185124,-199851984.54369
1203116,-6714.8671208757,-100466.75942646,-6918.5533763217,-94753.034227375,-6501.7556651515,-100024.28863466,-6684.3306769114,-94680.460213439,-7024.0688776549,-101144.54112615,-7265.2590640953,-94808.494532045,-4935.7645343302,-97774.915239108,-5075.0145065285,-93419.090249654,-9983.9800311297,-105008.77449477,-10286.567574061,-97368.378295934,-4488.2078388724,-96642.236425083,-4624.6107014882,-92815.917994078,-6705.5387072552,-100450.9467833,-6908.9187435957,-94745.811519826
1203118,-2826.5298195939,-67078.256157515,-2995.4365677574,-62079.077874053,-2751.6400891592,-66791.635013186,-2904.8003759171,-62075.216260507,-2931.9640999801,-67522.748704157,-3128.351893396,-62058.106767265,-2051.7443224088,-65410.454301047,-2168.8938622385,-61558.651920037,-4264.6222002753,-69753.228252884,-4511.5060580528,-63153.876951476,-1889.9274167981,-64646.13206306,-2003.0394376076,-61298.325275127,-2822.6235496398,-67068.085807744,-2991.2764461932,-62076.420838402
1203125,-5531.2268644148,-29657.851164322,-5694.8524847639,-26704.033308941,-5492.5194308947,-29575.351002959,-5646.245755577,-26728.276434844,-5582.7742916313,-29777.0599552,-5762.7117690039,-26656.5081307,-3705.1615150633,-27310.967932524,-3801.3383838487,-25333.633814665,-9854.8962088359,-34809.92019212,-10140.850938375,-30220.542763048,-3695.6364961317,-27175.19807822,-3805.2118966122,-25197.110699485,-5523.3916028522,-29647.274718933,-5686.7717263539,-26697.888644892
1203138,-4640.2186996525,-39474.6278736,-5187.3604659127,-32918.681823846,-4650.6748923647,-39412.868672453,-5177.3396185446,-32973.931963874,-4621.3724681575,-39564.474019336,-5200.2221760375,-32834.493537737,-3001.6996624486,-36274.763837304,-3299.9665384089,-32052.589519,-9462.5089235553,-47003.792338439,-10505.837071641,-36285.799336051,-3101.8983863571,-36266.177742883,-3464.7611782344,-31918.293823747,-4633.6807406545,-39460.921988399,-5180.0017420934,-32914.810482852
1203152,-3248.5040912206,-91750.361129704,-3525.9054470247,-82756.947262474,-3233.5887122755,-91664.313728483,-3506.888871329,-82767.252373659,-3268.643774201,-91867.690375617,-3551.6579489029,-82742.461021441,-2131.2385229039,-88860.805489695,-2316.7158077839,-82219.156278015,-5646.6113843067,-96715.962358964,-6065.8079120371,-84304.225882254,-2174.7782204628,-88128.117101682,-2359.6457954836,-82134.66905968,-3243.9565012622,-91735.07792645,-3520.9416459248,-82755.157717321
1203161,5807.4900409025,-360465.46503155,5178.0808474627,-337895.23703551,5489.8189464434,-359827.37385945,4910.528738915,-338502.50217455,6296.9353307696,-361434.1434516,5588.5929020771,-336976.24694759,4869.1976015778,-357686.71679214,4421.1567714618,-340027.75610928,6810.5492015303,-364510.32174808,5916.5993174669,-335261.08057167,3840.6047348323,-355570.57988718,3421.149858883,-340529.18506342,5799.2668431309,-360445.8226355,5170.8043619884,-337909.54316232
1203186,34037.087557598,-937497.39989112,27823.414094894,-807957.6421586,32853.562966785,-936005.61208458,27063.704314844,-811663.84020088,35891.802550743,-939787.47177437,28976.404190586,-802101.07095922,25007.114937892,-920746.8301783,21327.897698979,-832639.28661218,45908.659500683,-966616.94838699,35110.583879825,-768469.70442111,22468.496157138,-916811.37790107,18347.606399622,-830900.99589675,33987.585084084,-937411.0306348,27783.235368056,-808065.65001155
1203187,9609.7615843805,-17012317.809977,9609.7615843805,-17012317.809977,9609.7615843805,-17012317.809977,9609.7615843805,-17012317.809977,9609.7615843805,-17012317.809977,9609.7615843805,-17012317.809977,9583.0985718429,-17012262.744687,9583.0985718429,-17012262.744687,9636.4619952829,-17012372.944403,9636.4619952829,-17012372.944403,6740.3670025285,-17006237.919134,6740.3670025285,-17006237.919134,9609.7615843805,-17012317.809977,9609.7615843805,-17012317.809977
1203188,520.12231901079,-584174.71380656,520.12231901079,-584174.71380656,520.12231901079,-584174.71380656,520.12231901079,-584174.71380656,520.12231901079,-584174.71380656,520.12231901079,-584174.71380656,516.19107144581,-584152.43932638,516.19107144581,-584152.43932638,524.08340086386,-584197.18835773,524.08340086386,-584197.18835773,323.27794780063,-583250.44705411,323.27794780063,-583250.44705411,520.12231901079,-584174.71380656,520.12231901079,-584174.71380656
1203189,14543.949749268,-10156348.540001,14543.949749268,-10156348.540001,14543.949749268,-10156348.540001,14543.949749268,-10156348.540001,14543.949749268,-10156348.540001,14543.949749268,-10156348.540001,14422.121885004,-10156014.513593,14422.121885004,-10156014.513593,14666.857536967,-10156685.485739,14666.857536967,-10156685.485739,9355.1917319568,-10142035.32878,9355.1917319568,-10142035.32878,14543.949749268,-10156348.540001,14543.949749268,-10156348.540001
1203214,-6593.474752123,-8293.0113822025,-6598.9080486567,-8136.7540345442,-6593.474752123,-8293.0113822025,-6598.9080486567,-8136.7540345442,-6593.474752123,-8293.0113822025,-6598.9080486567,-8136.7540345442,-4669.5120931387,-6338.7900992552,-4673.1770109079,-6222.4303694669,-10104.512830689,-11847.57002671,-10112.640788543,-11634.167523182,-4391.8818142388,-6046.491875949,-4395.4851603383,-5942.862467779,-6593.474752123,-8293.0113822025,-6598.9080486567,-8136.7540345442
1203226,5661.4220539017,-476584.31689618,4286.0000115011,-435812.54784308,5244.6375122297,-475374.01065276,4000.5741984975,-437008.10641071,6361.576512126,-478481.17231069,4756.72167484,-433723.08899012,4836.6291257023,-469942.03615264,3916.7970644519,-439309.72316108,5861.9191452172,-487066.56255113,3768.9580259462,-431562.89126316,3651.9366976257,-466571.04261199,2744.1810611044,-439662.35420367,5653.1719260346,-476543.39408409,4279.8166074384,-435832.88912526
1203250,8411.6084786864,-14752321.913586,8411.6084786864,-14752321.913586,8411.6084786864,-14752321.913586,8411.6084786864,-14752321.913586,8411.6084786864,-14752321.913586,8411.6084786864,-14752321.913586,8388.3363907954,-14752274.316405,8388.3363907954,-14752274.316405,8434.9129833969,-14752369.57073,8434.9129833969,-14752369.57073,5908.2596913847,-14747065.02216,5908.2596913847,-14747065.02216,8411.6084786864,-14752321.913586,8411.6084786864,-14752321.913586
1203261,-7098.1937391413,-8324.532370489,-7108.5851568243,-8133.9567762567,-7042.0207616245,-8265.5079510434,-7051.8388127286,-8080.6365282494,-7177.4274274671,-8408.1343877758,-7188.7408208743,-8208.8480847333,-4762.5253506423,-5949.7195492788,-4768.3577786725,-5825.0043355355,-12647.783212422,-13939.518491015,-12666.960050743,-13634.174374456,-4713.9772476582,-5894.2825391656,-4720.8021773289,-5769.1153033497,-7088.0841645596,-8314.2311830847,-7098.4599928312,-8123.9414941478
1203262,-6027.5936546721,-26870.569471549,-6204.207244046,-23631.527333975,-5994.7368553658,-26789.249275881,-6161.6054481846,-23647.155814882,-6071.1634488967,-26988.383828055,-6263.4470312329,-23601.293599652,-4014.7108777609,-24192.38394423,-4113.8394163879,-22072.711516403,-11035.163004801,-32989.626874162,-11361.09449481,-27799.967285379,-4011.9220664222,-24072.510568299,-4127.9192636422,-21945.155527457,-6019.0371038619,-26858.756249761,-6195.3857340177,-23624.573387599
1203277,108.18651628068,-134033.66707192,-374.6023106162,-122932.82486276,15.319245386748,-133805.14072412,-423.96837623687,-123333.28176996,270.5194487615,-134378.44664899,-287.41327403577,-122239.74698915,317.61563663871,-131937.03096388,9.0122609492228,-123919.4917699,-926.08882381086,-137860.31849997,-1697.1236255029,-122036.97786056,31.816251505897,-131219.92129444,-286.81633206113,-123893.55035166,107.92546533489,-134022.26149331,-374.13838287205,-122938.08883736
1203314,-12838.663681796,-24914.084764743,-12877.410759154,-23801.272504043,-12838.663681796,-24914.084764743,-12877.410759154,-23801.272504043,-12838.663681796,-24914.084764743,-12877.410759154,-23801.272504043,-9069.7284424558,-20929.514300115,-9095.8185872399,-20101.669220469,-19763.146217745,-32149.332712471,-19821.221226363,-30627.508838688,-8541.3943555802,-20294.287939948,-8566.9667811967,-19559.850384856,-12838.663681796,-24914.084764743,-12877.410759154,-23801.272504043
1203315,-12838.663681796,-24914.084764743,-12877.410759154,-23801.272504043,-12838.663681796,-24914.084764743,-12877.410759154,-23801.272504043,-12838.663681796,-24914.084764743,-12877.410759154,-23801.272504043,-9069.7284424558,-20929.514300115,-9095.8185872399,-20101.669220469,-19763.146217745,-32149.332712471,-19821.221226363,-30627.508838688,-8541.3943555802,-20294.287939948,-8566.9667811967,-19559.850384856,-12838.663681796,-24914.084764743,-12877.410759154,-23801.272504043
1203316,-12836.841748519,-24954.489475948,-12875.724320867,-23837.785812424,-12836.841748519,-24954.489475948,-12875.724320867,-23837.785812424,-12836.841748519,-24954.489475948,-12875.724320867,-23837.785812424,-9068.3397591472,-20969.598204603,-9094.5211387844,-20138.858226334,-19760.69987248,-32190.199729945,-19818.977964098,-30663.054177089,-8540.1946288394,-20334.187008489,-8565.8564788924,-19597.181192355,-12836.841748519,-24954.489475948,-12875.724320867,-23837.785812424
